TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T04268,2026-07-14,Table,Home,South,Offline,10,299,2990,Net Banking,C0115
T04269,2026-10-23,Tablet,Electronics,South,Online,7,19999,139993,Credit Card,C0245
T04270,2026-12-14,Smartphone,Electronics,West,Online,2,799,1598,UPI,C0329
T04271,2026-11-25,Sugar,Grocery,West,Offline,3,9999,29997,Cash,C0242
T04272,2026-06-18,Microwave,Home,South,Online,7,49999,349993,Cash,C0613
T04273,2026-12-12,Sofa,Home,West,Online,8,999,7992,UPI,C0191
T04274,2026-10-13,Shoes,Clothing,South,Offline,10,29999,299990,Credit Card,C0126
T04275,2026-08-20,Dress,Clothing,South,Online,3,499,1497,UPI,C0452
T04276,2026-11-27,Sugar,Grocery,North,Online,7,1499,10493,Credit Card,C0703
T04277,2026-08-13,Mixer,Home,West,Offline,6,1499,8994,Net Banking,C0800
T04278,2026-10-16,Smartwatch,Electronics,North,Online,5,799,3995,Credit Card,C0217
T04279,2026-06-04,Microwave,Home,North,Online,6,799,4794,Credit Card,C0507
T04280,2026-06-30,Tablet,Electronics,South,Online,3,4999,14997,Credit Card,C0528
T04281,2026-01-18,Shoes,Clothing,East,Offline,10,49999,499990,Credit Card,C0428
T04282,2026-04-06,Yoga Mat,Sports,North,Offline,4,799,3196,Net Banking,C0472
T04283,2026-01-03,Tennis Racket,Sports,North,Offline,6,1499,8994,Credit Card,C0234
T04284,2026-10-24,Chair,Home,North,Online,2,199,398,Credit Card,C0150
T04285,2026-09-07,Dumbbell,Sports,South,Offline,5,19999,99995,Credit Card,C0599
T04286,2026-03-18,Laptop,Electronics,North,Offline,2,9999,19998,UPI,C0220
T04287,2026-03-21,Cricket Bat,Sports,East,Online,6,4999,29994,Credit Card,C0515
T04288,2026-11-21,Laptop,Electronics,West,Online,2,1499,2998,Cash,C0307
T04289,2026-08-23,Table,Home,North,Offline,1,29999,29999,Credit Card,C0704
T04290,2026-03-24,Milk,Grocery,East,Offline,5,1499,7495,Net Banking,C0167
T04291,2026-01-02,T-Shirt,Clothing,East,Offline,4,1499,5996,Cash,C0148
T04292,2026-12-06,Dress,Clothing,West,Online,5,199,995,Net Banking,C0253
T04293,2026-12-08,Microwave,Home,West,Online,5,2499,12495,Credit Card,C0266
T04294,2026-08-30,Laptop,Electronics,South,Online,7,199,1393,UPI,C0453
T04295,2026-10-23,Mixer,Home,East,Online,7,799,5593,UPI,C0266
T04296,2026-11-20,Smartphone,Electronics,South,Offline,1,499,499,UPI,C0500
T04297,2026-06-23,Rice,Grocery,North,Offline,7,9999,69993,Net Banking,C0260
T04298,2026-12-07,Tablet,Electronics,North,Online,6,999,5994,Cash,C0691
T04299,2026-04-11,Oil,Grocery,North,Online,6,49999,299994,Credit Card,C0612
T04300,2026-02-04,Table,Home,North,Offline,6,9999,59994,UPI,C0683
T04301,2026-07-11,Sugar,Grocery,North,Offline,3,19999,59997,Cash,C0756
T04302,2026-06-05,Cricket Bat,Sports,North,Online,3,299,897,Credit Card,C0164
T04303,2026-10-20,Tennis Racket,Sports,North,Offline,5,9999,49995,UPI,C0292
T04304,2026-01-04,Smartphone,Electronics,West,Online,9,1499,13491,UPI,C0292
T04305,2026-03-28,Bread,Grocery,North,Online,3,199,597,UPI,C0111
T04306,2026-08-19,Mixer,Home,East,Offline,3,199,597,Net Banking,C0634
T04307,2026-09-15,Tennis Racket,Sports,East,Offline,7,2499,17493,UPI,C0708
T04308,2026-10-05,Shoes,Clothing,North,Online,3,19999,59997,Net Banking,C0469
T04309,2026-12-09,Sofa,Home,East,Offline,2,2499,4998,UPI,C0321
T04310,2026-04-08,T-Shirt,Clothing,North,Online,9,29999,269991,UPI,C0196
T04311,2026-02-01,Yoga Mat,Sports,North,Offline,3,799,2397,Net Banking,C0547
T04312,2026-03-29,Jacket,Clothing,East,Online,3,9999,29997,Cash,C0152
T04313,2026-05-09,Milk,Grocery,North,Online,7,4999,34993,Cash,C0011
T04314,2026-03-13,Microwave,Home,South,Offline,5,499,2495,Net Banking,C0041
T04315,2026-08-18,Oil,Grocery,South,Online,1,999,999,Net Banking,C0656
T04316,2026-12-28,Oil,Grocery,North,Offline,8,999,7992,Net Banking,C0138
T04317,2026-02-08,Smartwatch,Electronics,East,Online,6,499,2994,UPI,C0247
T04318,2026-04-22,Headphones,Electronics,West,Online,2,199,398,Credit Card,C0474
T04319,2026-03-12,Chair,Home,East,Offline,3,2499,7497,UPI,C0448
T04320,2026-12-08,Tennis Racket,Sports,South,Offline,4,19999,79996,Net Banking,C0771
T04321,2026-12-30,Dress,Clothing,South,Online,9,1499,13491,UPI,C0565
T04322,2026-03-28,Tennis Racket,Sports,South,Online,4,2499,9996,Net Banking,C0563
T04323,2026-11-30,Sugar,Grocery,North,Offline,1,4999,4999,Cash,C0667
T04324,2026-04-29,Table,Home,East,Online,4,299,1196,UPI,C0083
T04325,2026-08-07,Tennis Racket,Sports,North,Online,3,29999,89997,Credit Card,C0256
T04326,2026-06-09,Rice,Grocery,West,Online,6,199,1194,Net Banking,C0491
T04327,2026-07-11,Tablet,Electronics,East,Offline,9,999,8991,Cash,C0355
T04328,2026-08-22,Sugar,Grocery,West,Online,7,49999,349993,UPI,C0244
T04329,2026-10-07,Headphones,Electronics,North,Offline,10,1499,14990,Credit Card,C0758
T04330,2026-07-03,Microwave,Home,East,Offline,3,1499,4497,UPI,C0201
T04331,2026-04-07,Headphones,Electronics,East,Offline,10,299,2990,UPI,C0596
T04332,2026-07-31,Jacket,Clothing,North,Online,2,49999,99998,Net Banking,C0510
T04333,2026-06-08,Mixer,Home,South,Offline,4,2499,9996,Credit Card,C0752
T04334,2026-11-06,Headphones,Electronics,North,Offline,1,999,999,Cash,C0509
T04335,2026-03-14,Jeans,Clothing,West,Offline,5,499,2495,Net Banking,C0041
T04336,2026-12-30,Jeans,Clothing,North,Online,4,29999,119996,UPI,C0452
T04337,2026-02-02,Tennis Racket,Sports,East,Offline,10,799,7990,Net Banking,C0760
T04338,2026-12-16,Microwave,Home,South,Offline,2,299,598,Credit Card,C0596
T04339,2026-08-05,Shoes,Clothing,North,Offline,4,299,1196,Cash,C0245
T04340,2026-02-23,Tablet,Electronics,South,Online,9,2499,22491,UPI,C0443
T04341,2026-06-21,Yoga Mat,Sports,South,Online,1,199,199,UPI,C0250
T04342,2026-12-27,Bread,Grocery,North,Online,9,1499,13491,UPI,C0133
T04343,2026-02-04,Cricket Bat,Sports,East,Online,5,299,1495,UPI,C0459
T04344,2026-01-24,Dress,Clothing,North,Offline,5,2499,12495,Net Banking,C0546
T04345,2026-08-17,Jeans,Clothing,West,Online,2,999,1998,Cash,C0681
T04346,2026-03-07,Headphones,Electronics,East,Offline,4,29999,119996,Credit Card,C0219
T04347,2026-04-15,Chair,Home,North,Offline,3,299,897,Credit Card,C0068
T04348,2026-01-24,Headphones,Electronics,North,Online,7,199,1393,Credit Card,C0114
T04349,2026-04-13,Smartphone,Electronics,East,Offline,6,1499,8994,Credit Card,C0137
T04350,2026-01-25,Milk,Grocery,South,Offline,3,29999,89997,Net Banking,C0774
T04351,2026-12-21,Milk,Grocery,West,Online,2,4999,9998,Net Banking,C0733
T04352,2026-10-11,Oil,Grocery,West,Offline,7,4999,34993,UPI,C0223
T04353,2026-09-14,Oil,Grocery,South,Online,2,499,998,Cash,C0630
T04354,2026-08-22,T-Shirt,Clothing,West,Online,5,9999,49995,UPI,C0282
T04355,2026-07-04,Tablet,Electronics,East,Offline,5,1499,7495,UPI,C0661
T04356,2026-08-22,Jacket,Clothing,North,Offline,2,9999,19998,Net Banking,C0798
T04357,2026-06-09,Smartphone,Electronics,West,Offline,2,1499,2998,Credit Card,C0635
T04358,2026-04-09,Football,Sports,East,Online,9,29999,269991,Net Banking,C0738
T04359,2026-03-13,Headphones,Electronics,South,Online,5,999,4995,Cash,C0459
T04360,2026-02-11,Yoga Mat,Sports,West,Online,5,199,995,Credit Card,C0431
T04361,2026-08-22,Smartphone,Electronics,West,Online,1,49999,49999,Credit Card,C0202
T04362,2026-08-23,Yoga Mat,Sports,East,Offline,3,199,597,Credit Card,C0737
T04363,2026-06-22,Jacket,Clothing,North,Offline,5,999,4995,Net Banking,C0467
T04364,2026-08-28,Tennis Racket,Sports,South,Online,9,19999,179991,UPI,C0781
T04365,2026-01-17,Smartwatch,Electronics,North,Offline,3,29999,89997,UPI,C0788
T04366,2026-11-13,Table,Home,South,Offline,2,299,598,Net Banking,C0109
T04367,2026-12-19,Bread,Grocery,North,Offline,8,9999,79992,UPI,C0024
T04368,2026-12-22,Sofa,Home,West,Online,7,2499,17493,Net Banking,C0264
T04369,2026-05-20,Shoes,Clothing,East,Offline,3,999,2997,UPI,C0713
T04370,2026-05-13,Tennis Racket,Sports,North,Online,7,4999,34993,UPI,C0121
T04371,2026-09-15,Oil,Grocery,South,Online,1,799,799,Credit Card,C0475
T04372,2026-01-25,Chair,Home,West,Online,4,199,796,Cash,C0316
T04373,2026-07-12,Sugar,Grocery,West,Offline,10,19999,199990,UPI,C0773
T04374,2026-04-20,Headphones,Electronics,North,Offline,4,9999,39996,Net Banking,C0640
T04375,2026-11-01,Tennis Racket,Sports,East,Offline,10,499,4990,Cash,C0291
T04376,2026-08-28,Headphones,Electronics,North,Online,9,299,2691,UPI,C0096
T04377,2026-09-19,Bread,Grocery,South,Online,4,499,1996,Credit Card,C0366
T04378,2026-12-19,Bread,Grocery,North,Online,2,9999,19998,Net Banking,C0377
T04379,2026-11-01,Smartwatch,Electronics,South,Offline,1,199,199,Cash,C0778
T04380,2026-08-24,Microwave,Home,West,Offline,3,1499,4497,Credit Card,C0030
T04381,2026-12-19,Microwave,Home,East,Online,7,499,3493,Cash,C0211
T04382,2026-03-05,Headphones,Electronics,North,Online,5,299,1495,UPI,C0656
T04383,2026-03-12,Smartwatch,Electronics,North,Online,1,4999,4999,Net Banking,C0666
T04384,2026-10-26,T-Shirt,Clothing,South,Online,1,1499,1499,UPI,C0692
T04385,2026-06-08,Microwave,Home,South,Offline,7,4999,34993,Cash,C0574
T04386,2026-05-16,Jacket,Clothing,North,Offline,7,299,2093,UPI,C0702
T04387,2026-06-10,Tennis Racket,Sports,East,Online,10,999,9990,Net Banking,C0719
T04388,2026-02-13,Yoga Mat,Sports,South,Offline,6,1499,8994,Credit Card,C0549
T04389,2026-03-20,Sugar,Grocery,East,Online,3,49999,149997,UPI,C0277
T04390,2026-11-10,Yoga Mat,Sports,South,Online,1,499,499,Cash,C0356
T04391,2026-10-12,Sofa,Home,North,Online,4,1499,5996,Credit Card,C0661
T04392,2026-03-29,Tennis Racket,Sports,North,Offline,1,1499,1499,Credit Card,C0047
T04393,2026-09-12,Football,Sports,West,Online,10,29999,299990,Credit Card,C0266
T04394,2026-05-31,Jacket,Clothing,West,Offline,3,999,2997,Net Banking,C0495
T04395,2026-05-10,Chair,Home,East,Online,10,2499,24990,UPI,C0314
T04396,2026-08-07,Mixer,Home,North,Offline,1,2499,2499,Cash,C0400
T04397,2026-06-02,Dumbbell,Sports,West,Offline,3,49999,149997,Credit Card,C0213
T04398,2026-09-12,Sugar,Grocery,East,Offline,4,9999,39996,Net Banking,C0022
T04399,2026-10-26,Smartphone,Electronics,East,Online,2,199,398,Net Banking,C0161
T04400,2026-07-04,Chair,Home,West,Online,4,19999,79996,UPI,C0774
T04401,2026-08-11,Tablet,Electronics,South,Offline,10,799,7990,Net Banking,C0032
T04402,2026-08-14,Cricket Bat,Sports,East,Online,7,499,3493,Net Banking,C0304
T04403,2026-04-14,Smartwatch,Electronics,South,Offline,1,799,799,UPI,C0665
T04404,2026-04-29,Yoga Mat,Sports,East,Offline,4,29999,119996,Cash,C0471
T04405,2026-10-13,Yoga Mat,Sports,South,Offline,3,29999,89997,UPI,C0512
T04406,2026-10-30,Sofa,Home,East,Offline,7,49999,349993,Credit Card,C0620
T04407,2026-12-24,Sofa,Home,North,Online,6,4999,29994,Net Banking,C0743
T04408,2026-04-09,Smartwatch,Electronics,South,Offline,5,29999,149995,UPI,C0542
T04409,2026-04-28,Jeans,Clothing,South,Online,5,199,995,Cash,C0404
T04410,2026-12-07,Shoes,Clothing,West,Offline,7,299,2093,Credit Card,C0728
T04411,2026-01-16,Mixer,Home,West,Offline,5,49999,249995,Credit Card,C0102
T04412,2026-02-11,Dress,Clothing,North,Online,7,799,5593,UPI,C0359
T04413,2026-01-04,Jeans,Clothing,South,Online,9,49999,449991,Net Banking,C0794
T04414,2026-11-29,Chair,Home,South,Online,10,1499,14990,Net Banking,C0799
T04415,2026-08-04,Oil,Grocery,South,Online,5,499,2495,Credit Card,C0716
T04416,2026-05-16,Jeans,Clothing,South,Offline,8,799,6392,Cash,C0623
T04417,2026-08-03,Cricket Bat,Sports,North,Online,2,1499,2998,UPI,C0142
T04418,2026-07-14,Smartwatch,Electronics,North,Offline,8,499,3992,Cash,C0644
T04419,2026-11-17,Sofa,Home,West,Offline,7,19999,139993,Cash,C0509
T04420,2026-02-04,Chair,Home,North,Online,8,799,6392,Credit Card,C0186
T04421,2026-01-03,Tennis Racket,Sports,North,Offline,9,799,7191,Cash,C0032
T04422,2026-12-07,Yoga Mat,Sports,South,Online,1,4999,4999,Net Banking,C0461
T04423,2026-04-27,Smartphone,Electronics,South,Offline,10,4999,49990,UPI,C0760
T04424,2026-06-09,Yoga Mat,Sports,West,Offline,1,499,499,UPI,C0539
T04425,2026-03-18,Sugar,Grocery,North,Offline,1,199,199,Cash,C0177
T04426,2026-01-15,Dumbbell,Sports,North,Offline,2,499,998,Credit Card,C0185
T04427,2026-05-06,Yoga Mat,Sports,North,Online,10,2499,24990,Cash,C0215
T04428,2026-02-08,Sofa,Home,West,Offline,10,9999,99990,UPI,C0472
T04429,2026-07-04,Sugar,Grocery,South,Online,1,799,799,UPI,C0565
T04430,2026-09-27,Football,Sports,East,Online,7,199,1393,Net Banking,C0345
T04431,2026-01-07,Jacket,Clothing,North,Online,2,799,1598,Net Banking,C0526
T04432,2026-11-17,Dumbbell,Sports,East,Offline,8,29999,239992,Credit Card,C0349
T04433,2026-12-16,Yoga Mat,Sports,East,Online,1,19999,19999,Credit Card,C0344
T04434,2026-01-23,Sofa,Home,South,Offline,8,499,3992,Net Banking,C0637
T04435,2026-05-30,Milk,Grocery,West,Offline,8,499,3992,UPI,C0554
T04436,2026-03-05,Microwave,Home,South,Offline,1,999,999,Credit Card,C0048
T04437,2026-12-16,Table,Home,West,Offline,3,299,897,Credit Card,C0679
T04438,2026-04-10,Sofa,Home,East,Online,4,19999,79996,Net Banking,C0733
T04439,2026-07-13,Bread,Grocery,West,Offline,1,4999,4999,Credit Card,C0458
T04440,2026-05-19,Football,Sports,West,Offline,2,199,398,Net Banking,C0657
T04441,2026-03-19,Bread,Grocery,West,Online,2,9999,19998,Net Banking,C0551
T04442,2026-11-09,Microwave,Home,North,Online,8,4999,39992,Cash,C0286
T04443,2026-10-22,T-Shirt,Clothing,East,Offline,7,49999,349993,Cash,C0265
T04444,2026-05-07,Sugar,Grocery,West,Online,1,999,999,Credit Card,C0041
T04445,2026-09-05,Cricket Bat,Sports,North,Offline,7,1499,10493,Credit Card,C0404
T04446,2026-10-24,Shoes,Clothing,North,Online,10,499,4990,Cash,C0481
T04447,2026-04-17,Table,Home,East,Offline,2,499,998,Net Banking,C0190
T04448,2026-02-07,Jeans,Clothing,East,Offline,1,199,199,Credit Card,C0602
T04449,2026-02-28,Microwave,Home,East,Online,3,49999,149997,Credit Card,C0795
T04450,2026-07-18,Rice,Grocery,North,Offline,1,19999,19999,Net Banking,C0551
T04451,2026-04-19,Sugar,Grocery,South,Online,1,49999,49999,Cash,C0276
T04452,2026-02-07,Shoes,Clothing,South,Online,6,29999,179994,Credit Card,C0445
T04453,2026-10-02,Sofa,Home,West,Online,10,4999,49990,Net Banking,C0045
T04454,2026-08-07,Laptop,Electronics,West,Online,8,999,7992,Credit Card,C0246
T04455,2026-05-07,Rice,Grocery,North,Offline,1,999,999,Credit Card,C0291
T04456,2026-04-11,Sugar,Grocery,West,Online,8,299,2392,Net Banking,C0448
T04457,2026-04-06,Headphones,Electronics,West,Offline,8,49999,399992,UPI,C0757
T04458,2026-06-16,Chair,Home,West,Online,9,2499,22491,Cash,C0298
T04459,2026-10-04,Bread,Grocery,South,Offline,2,999,1998,Credit Card,C0240
T04460,2026-11-18,Headphones,Electronics,West,Online,2,49999,99998,Net Banking,C0213
T04461,2026-12-29,Sofa,Home,South,Online,3,299,897,Cash,C0731
T04462,2026-04-23,Tennis Racket,Sports,North,Offline,9,499,4491,UPI,C0015
T04463,2026-08-25,Smartphone,Electronics,North,Offline,3,29999,89997,Credit Card,C0524
T04464,2026-05-13,Table,Home,North,Offline,8,4999,39992,Credit Card,C0114
T04465,2026-08-26,Oil,Grocery,East,Offline,1,999,999,Cash,C0591
T04466,2026-02-13,Smartwatch,Electronics,West,Offline,5,1499,7495,Net Banking,C0684
T04467,2026-08-19,Bread,Grocery,West,Offline,8,49999,399992,Net Banking,C0258
T04468,2026-09-04,Rice,Grocery,South,Online,9,1499,13491,Credit Card,C0657
T04469,2026-03-13,Dumbbell,Sports,East,Online,5,1499,7495,UPI,C0503
T04470,2026-07-06,Headphones,Electronics,West,Online,10,19999,199990,Net Banking,C0148
T04471,2026-08-28,Chair,Home,South,Online,5,499,2495,Net Banking,C0079
T04472,2026-12-18,Yoga Mat,Sports,South,Offline,1,2499,2499,Cash,C0661
T04473,2026-09-27,Bread,Grocery,West,Offline,1,199,199,Cash,C0313
T04474,2026-08-01,Milk,Grocery,South,Online,10,199,1990,UPI,C0264
T04475,2026-05-07,Smartphone,Electronics,South,Online,2,9999,19998,Cash,C0021
T04476,2026-02-10,Laptop,Electronics,North,Offline,9,999,8991,Credit Card,C0258
T04477,2026-09-14,Yoga Mat,Sports,West,Offline,6,9999,59994,Credit Card,C0137
T04478,2026-12-23,Chair,Home,West,Online,3,19999,59997,Credit Card,C0077
T04479,2026-05-22,Shoes,Clothing,East,Offline,10,4999,49990,Net Banking,C0725
T04480,2026-09-25,Jacket,Clothing,South,Offline,2,4999,9998,UPI,C0673
T04481,2026-05-04,Chair,Home,West,Online,7,2499,17493,Cash,C0556
T04482,2026-12-31,Yoga Mat,Sports,East,Online,9,2499,22491,Net Banking,C0670
T04483,2026-10-01,Jacket,Clothing,North,Online,7,199,1393,Net Banking,C0133
T04484,2026-05-16,Sugar,Grocery,West,Offline,5,29999,149995,Cash,C0607
T04485,2026-04-11,Sugar,Grocery,West,Offline,5,499,2495,UPI,C0497
T04486,2026-10-30,Milk,Grocery,North,Online,7,4999,34993,UPI,C0135
T04487,2026-12-02,Rice,Grocery,East,Online,10,199,1990,UPI,C0193
T04488,2026-10-04,Milk,Grocery,North,Offline,2,499,998,UPI,C0586
T04489,2026-01-22,Chair,Home,East,Offline,7,499,3493,Net Banking,C0706
T04490,2026-04-04,T-Shirt,Clothing,East,Offline,2,2499,4998,Net Banking,C0223
T04491,2026-11-20,Dress,Clothing,East,Online,4,29999,119996,Cash,C0295
T04492,2026-04-07,Shoes,Clothing,South,Online,3,1499,4497,Credit Card,C0015
T04493,2026-05-01,Smartwatch,Electronics,East,Online,6,1499,8994,Credit Card,C0164
T04494,2026-02-01,Jacket,Clothing,South,Offline,9,999,8991,UPI,C0500
T04495,2026-05-24,Mixer,Home,South,Online,10,799,7990,UPI,C0599
T04496,2026-11-24,Tennis Racket,Sports,South,Offline,8,199,1592,Credit Card,C0005
T04497,2026-06-04,T-Shirt,Clothing,North,Offline,1,19999,19999,Net Banking,C0099
T04498,2026-12-09,Cricket Bat,Sports,East,Online,4,29999,119996,Cash,C0775
T04499,2026-09-08,Milk,Grocery,East,Offline,8,2499,19992,Credit Card,C0452
T04500,2026-07-23,Smartwatch,Electronics,East,Offline,3,4999,14997,Cash,C0346
T04501,2026-06-14,Sofa,Home,West,Online,2,999,1998,Cash,C0399
T04502,2026-07-28,Rice,Grocery,South,Online,6,29999,179994,Cash,C0622
T04503,2026-05-17,Shoes,Clothing,North,Offline,1,499,499,UPI,C0658
T04504,2026-02-20,Jacket,Clothing,South,Online,4,29999,119996,Net Banking,C0162
T04505,2026-08-30,Tennis Racket,Sports,East,Online,10,29999,299990,Credit Card,C0458
T04506,2026-08-31,Jeans,Clothing,South,Online,10,299,2990,Cash,C0461
T04507,2026-02-27,Football,Sports,East,Online,3,4999,14997,Credit Card,C0323
T04508,2026-08-25,Headphones,Electronics,North,Offline,3,299,897,Cash,C0182
T04509,2026-01-18,Bread,Grocery,North,Online,10,299,2990,Credit Card,C0258
T04510,2026-04-08,Bread,Grocery,East,Offline,4,2499,9996,Credit Card,C0216
T04511,2026-03-24,Dumbbell,Sports,East,Online,10,299,2990,Cash,C0707
T04512,2026-12-29,Laptop,Electronics,South,Online,8,29999,239992,Net Banking,C0408
T04513,2026-09-14,Jacket,Clothing,North,Offline,3,4999,14997,Credit Card,C0685
T04514,2026-09-04,Laptop,Electronics,South,Offline,10,799,7990,Cash,C0041
T04515,2026-01-08,Tablet,Electronics,West,Online,1,199,199,Cash,C0351
T04516,2026-09-21,Oil,Grocery,East,Offline,8,1499,11992,Credit Card,C0565
T04517,2026-07-31,Smartwatch,Electronics,East,Offline,3,9999,29997,UPI,C0248
T04518,2026-05-29,Table,Home,South,Offline,4,799,3196,Net Banking,C0363
T04519,2026-11-29,Sugar,Grocery,East,Offline,5,299,1495,Net Banking,C0753
T04520,2026-04-13,Mixer,Home,West,Online,8,1499,11992,Credit Card,C0775
T04521,2026-02-04,Yoga Mat,Sports,West,Offline,2,49999,99998,Net Banking,C0368
T04522,2026-12-27,Yoga Mat,Sports,East,Offline,10,2499,24990,UPI,C0043
T04523,2026-11-24,Jeans,Clothing,East,Online,8,49999,399992,Cash,C0584
T04524,2026-07-22,Sofa,Home,South,Online,5,29999,149995,UPI,C0578
T04525,2026-03-23,Jeans,Clothing,East,Offline,6,299,1794,Credit Card,C0492
T04526,2026-10-28,Microwave,Home,South,Online,8,29999,239992,Net Banking,C0407
T04527,2026-07-31,Headphones,Electronics,South,Offline,2,999,1998,Credit Card,C0220
T04528,2026-01-30,Dress,Clothing,North,Online,8,199,1592,Net Banking,C0159
T04529,2026-04-02,Tennis Racket,Sports,North,Online,3,299,897,Credit Card,C0654
T04530,2026-03-18,Microwave,Home,South,Offline,10,499,4990,UPI,C0090
T04531,2026-12-11,Sofa,Home,East,Online,7,499,3493,Net Banking,C0443
T04532,2026-12-13,Yoga Mat,Sports,North,Offline,4,19999,79996,Cash,C0676
T04533,2026-12-03,Table,Home,North,Online,7,4999,34993,Net Banking,C0518
T04534,2026-03-21,Chair,Home,West,Offline,7,2499,17493,Credit Card,C0705
T04535,2026-10-15,Shoes,Clothing,East,Online,1,29999,29999,Net Banking,C0518
T04536,2026-03-23,Mixer,Home,East,Online,9,1499,13491,Credit Card,C0649
T04537,2026-08-07,Dress,Clothing,West,Offline,8,499,3992,Cash,C0216
T04538,2026-03-15,Table,Home,South,Offline,3,4999,14997,Net Banking,C0554
T04539,2026-11-07,Shoes,Clothing,East,Offline,1,49999,49999,Cash,C0198
T04540,2026-12-11,Jacket,Clothing,West,Offline,5,2499,12495,UPI,C0048
T04541,2026-06-30,Headphones,Electronics,West,Online,10,49999,499990,UPI,C0388
T04542,2026-09-20,Milk,Grocery,West,Offline,9,9999,89991,Cash,C0279
T04543,2026-05-09,Yoga Mat,Sports,East,Online,1,799,799,Net Banking,C0637
T04544,2026-12-29,Table,Home,East,Offline,2,799,1598,UPI,C0575
T04545,2026-10-04,Jeans,Clothing,South,Online,2,9999,19998,UPI,C0405
T04546,2026-10-24,Jacket,Clothing,North,Online,8,2499,19992,Cash,C0506
T04547,2026-09-10,Cricket Bat,Sports,North,Online,10,9999,99990,Cash,C0164
T04548,2026-01-15,Smartwatch,Electronics,East,Online,4,299,1196,UPI,C0007
T04549,2026-11-18,Jeans,Clothing,East,Online,10,299,2990,Cash,C0075
T04550,2026-04-10,Shoes,Clothing,North,Offline,4,29999,119996,UPI,C0608
T04551,2026-10-11,T-Shirt,Clothing,North,Online,3,4999,14997,Cash,C0126
